id_hash,listing_desc
0ef74622-cb49-48c5-985e-8fc541814e48,"One of a kind property! Heavily wooded lot surrounds a beautifully designed and appointed home on a 1.98 acre lot. As you walk in the front door the open floor plan greets you with soaring vaulted ceilings, wide plank wood floors, sun room, laundry and a beautiful kitchen. A private first floor wing houses the 1st floor owners suite, office with large windows and high ceilings, private deck off the bedroom, en-suite bathroom, large custom walk-in closet and a nursery/4th bedroom/craft room. The second floor has two additional bedrooms, full bathroom and a walk-in cedar closet. The balcony from the second floor has amazing views of the wooded lot...it is literally like living in the canopy of the trees. As you move to the walk-out lower level you will find a large family room with a stone fireplace, two sliding doors that open to a concrete patio, workout room and a full bathroom. The outdoor spaces are park like with the main deck runs across the entire front of the home and a lovely private deck off the owners suite is perfect for a little quiet time. Groomed paths to the rear of the property are perfect for a little roaming and fire pit gathering with friends. or stroll on down to Back Run for a cool dip in the creek or a little fishing. There are two sheds for plenty of storage. This property is serviced by a private road and bridge across Back Run. This is truly a special home!"
277abdba-f300-4fe9-b0aa-3271ce90876e,"New Home TO BE CONSTRUCTED- Cherry Blossom Model Offers Open Floor Plan, Convenient 1st Floor Laundry/Powder/Mud Room, Horizon Kitchen and Bathroom Vanities with Granite. 4 Bedrooms including Master Bedroom Suite w/Luxury Master Bath, Walk in Closet and added storage space. All Bedrooms w/recessed lights & wired for fans. Many Quality Materials including Anderson Windows at standard pricing-Challenges Comparison. There are several models available TO BE Built in this neighborhood, or bring your own plans."
f9c22ab5-4c35-4952-9d66-801857c85221,"With a large family room to the rear of the house and a front room that could be either a dining room or living room this plans focus is on flexibility. Three bedrooms and two full baths complete the upstairs portion of this well balanced design.*Please note this listing represents a base level floorplan, not an existing home.*Prices subject to change without notice. All information, including square footage, is deemed accurate but not guaranteed. Current plan(s) subject to change or may be deleted without notice. (Including, but not limited to, specifications, design, layout, exterior elevation, etc.) Additional plans and styles of homes may be added or deleted without notice."
4b558f91-8fb5-4c01-bdb5-9713130997c5,"*Please note price and listing reflect the base level floor plan, not an existing home. *Prices subject to change without notice. All information, including square footage, is deemed accurate but not guaranteed. Current plan(s) subject to change or may be deleted without notice. (Including, but not limited to, specifications, design, layout, exterior elevation, etc.) Additional plans and styles of homes may be added or deleted without notice."
f3a0ae3b-ee41-4db7-919e-0ed6ee0cf245,Manheim 2-unit investment opportunity! Side by side apartments. Tenants pay their own heat/electric and reimburse the owner for water & sewer. 14 W. Gramby has 1 car garage. Monthly rent is $850+$30 pet fee for 12 W Gramby and $665+$30 pet fee for 14 W Gramby. Photos are from when rental units were vacant - they are now occupied.
ee36988f-11d5-4fcd-916b-97b9c33f6cbd,"The Archer has 4 beds, 2.5 baths, and 2,273 square feet of living space. The front flex room is a versatile space just off the entry of the home and allows the homeowner to turn this space into whatever their family needs. The kitchen is a spacious central place to entertain with the optional 5 island for informal seating and gathering. A carpeted family room allows for cozy family game nights. The optional gas fireplace completes the coziness. The owners bedroom on the second floor has a large walk-in closet and a spacious ensuite bath with double vanity. Three additional bedrooms and a shared family bath with tub/shower combo make up the remainder of the second floor. *Please note price and listing reflect the base level floor plan, not an existing home. *Prices subject to change without notice. All information, including square footage, is deemed accurate but not guaranteed. Current plan(s) subject to change or may be deleted without notice. (Including, but not limited to, specifications, design, layout, exterior elevation, etc.) Additional plans and styles of homes may be added or deleted without notice."
bc192162-1414-4712-a9cb-a2a974fb8e41,"Enjoy single-story living in the new Clearwater plan. Open concept living, dining, kitchen. 2 spare bedrooms each with walk-in closets! The owner\s bedroom with en suite bath, double vanity, walk-in shower, and walk-in closet. Large kitchen island. Tons of windows! Well sized pantry with plenty of storage in the kitchen as well. Laundry room just off the garage entrance makes for a great drop zone/mudroom. You\ll love living in the Clearwater!"
92dd4e60-ef96-4d10-ae94-5f5726af8f4f,"This four-bedroom design is for those looking for a bit more elbow room. With a first-floor flex dining or living room, roomy kitchen/breakfast area and family sized family room this home is ready to grow with you. Four bedrooms, two baths and a convenient laundry area upstairs make for sensible living.*Please note this listing represents a base level floorplan, not an existing home.*Prices subject to change without notice. All information, including square footage, is deemed accurate but not guaranteed. Current plan(s) subject to change or may be deleted without notice. (Including, but not limited to, specifications, design, layout, exterior elevation, etc.) Additional plans and styles of homes may be added or deleted without notice."
5a0b312b-dc01-4689-84b5-8ab0032702e9,"Check out this beautifully REMODELED FARMHOUSE STYLE HOME with a touch of MODERN. Great attention to detail was used while restoring top to bottom! Spacious home with 4 nice sized bedrooms including the newly FINISHED ATTIC. Welcomed by an OPEN FLOOR PLAN with BUILT IN shelving and HARDWOODS throughout while easily transitioning from room to room. Dont miss the incredibly convenient 2ND FLOOR LAUNDRY area along with wood shelving to help fold shirts and pants. Enjoy the outdoors in the front, on your peaceful wraparound porch, or the back in the large private yard with deck to hosts guests. Dont miss this one!"
97b1eebe-395f-4f1e-880e-f6972efcccce,"This classic four bedroom design is a mainstay of the EGStoltzfus Design Collection. From the angled staircase to the spacious open family spaces, this home plan is all about stylish livability. The dedicated front dining room and a large kitchen leading to a bright casual breakfast area all make meals or entertaining a breeze. A large family room can handle a crowd if need be. Upstairs holds the owners suite with two walk-in closets and a roomy bath, three more bedrooms, and a convenient second-floor laundry room. *Prices subject to change without notice. All information, including square footage, is deemed accurate but not guaranteed. Current plan(s) subject to change or may be deleted without notice. (Including, but not limited to, specifications, design, layout, exterior elevation, etc.) Additional plans and styles of homes may be added or deleted without notice.*Please note this listing represents a base level floorplan, not an existing home."
41009f34-7764-45ff-b151-a46659b5dff9,"This 1982 square foot single family home has 4 bedrooms and 2.0 bathrooms. It is located at 55 Maibach Ln Manheim, Pennsylvania."
f45bfae5-7985-4932-ac0d-d3ad0dbd9722,"Beautiful 2 story home to be built in Manheim. Situated on a .16 acre lot, this home has it all! This plan offers 3 bedrooms, 2.5 bathrooms, 1,698 square feet of living space, a vaulted ceiling in the foyer, a kitchen island, large master bedroom and huge walk in closet. Features include LVP flooring on the entire first floor, granite countertops, Upgraded kitchen cabinets, and much more!"
1e0e5e93-4f27-483f-a0f5-13613c6a9a83,"Beautiful 2 story home to be built in Manheim. Situated on a .22 acre lot, this home has it all! This plan offers 3 bedrooms, 2.5 bathrooms, 1,698 square feet of living space, a vaulted ceiling in the foyer, a kitchen island, large master bedroom and huge walk in closet. Features include LVP flooring on the entire first floor, granite countertops, Upgraded kitchen cabinets, and much more!"
35df8f69-b720-463e-b046-a20f865f59b8,"The Wyndmour has enough room for the whole family. The floorplan is open between the kitchen, breakfast and Family room in the rear of the home with a formal living and dining room in the front. The Wyndmour also has a bonus space in the garage for additional storage, a two-story foyer, and a first-floor laundry room. All homes are constructed with an 8\2 superior wall basement foundation.*Please note this listing represents a base level floorplan, not an existing home.*Prices subject to change without notice. All information, including square footage, is deemed accurate but not guaranteed. Current plan(s) subject to change or may be deleted without notice. (Including, but not limited to, specifications, design, layout, exterior elevation, etc.) Additional plans and styles of homes may be added or deleted without notice."
39d96fc8-5f82-40a5-8b75-8430817e1f03,"A classic design that is rich in detail. A front dining room greets visitors while the entire back of the home is dedicated to the kitchen, informal dining and family room areas. A side-loading staircase with a landing overlooking the foyer and front hall adds great visual interest. Upstairs you will find a roomy owners suite plus three more ample sized bedrooms. A great balanced home plan.*Please note this listing represents a base level floorplan, not an existing home.*Prices subject to change without notice. All information, including square footage, is deemed accurate but not guaranteed. Current plan(s) subject to change or may be deleted without notice. (Including, but not limited to, specifications, design, layout, exterior elevation, etc.) Additional plans and styles of homes may be added or deleted without notice."
0e9f0078-51c8-4bee-a4d2-e2aa310abfea,"A great design with a logical wide open first-floor plan that greets you from the entry foyer. A large kitchen/dining area and adjoining family room make a great entertaining space. Upstairs, three bedrooms and a bath plus a roomy owners suite with spacious bath and large walk-in closet.*Please note this listing represents a base level floorplan, not an existing home.*Prices subject to change without notice. All information, including square footage, is deemed accurate but not guaranteed. Current plan(s) subject to change or may be deleted without notice. (Including, but not limited to, specifications, design, layout, exterior elevation, etc.) Additional plans and styles of homes may be added or deleted without notice."
8c595b00-b90d-43f3-9503-922717f288af,"Dramatic spaces and a first-floor owners suite, the Harrison. From the open foyer to an upstairs balcony overlooking the family room this home has some seriously stylish details. Add in a formal dining room and that spacious, and private, owners suite and youve got yourself a unique design. Two upstairs bedrooms and a large unfinished room. Perfect for storage or finished out as more usable square footage in this unique plan.*Please note this listing represents a base level floorplan, not an existing home.*Prices subject to change without notice. All information, including square footage, is deemed accurate but not guaranteed. Current plan(s) subject to change or may be deleted without notice. (Including, but not limited to, specifications, design, layout, exterior elevation, etc.) Additional plans and styles of homes may be added or deleted without notice."
f72afc42-f412-4995-96a0-42d18b1735d4,"This 1064 square foot single family home has 2 bedrooms and 1.0 bathrooms. It is located at 11 N Laurel St Manheim, Pennsylvania."
7b4c8b04-8581-4c9c-b962-8ce305a9401e,Beautiful home freshly painted throughout with first floor bed and bath and large addition. Great room is breathtaking with lots of space for Holiday events and entertaining. Home is zoned mixed use...Currently there is a chiropractic office connected but there are many potential uses for this space. Buyer needs to get a special exception for any plans such as in-law quarters or an in home business.
fa73ba0f-55b7-422b-9491-c7101181b7c4,"Buy this foreclosure deal the right way. Visit us at Auction.com, then login or create a free account to save this property and receive important alerts. Well let you know if the Est. Credit Bid has posted, when the property has cleared for sale, is postponed or canceled, and the propertys winning bid amount if it sells. Auction.com is your source for 30,000+* discounted foreclosure and bank-owned properties and auction events nationwide. Find the best deals in your market now. *Based on data from August 2019."
fb46cac7-0898-4004-ac38-6a251dd1f81c,"Nice 2 unit investment property in the Borough of Manheim on a large corner lot. 1st floor tenant is a 2 bedroom apartment with long term tenant that pays $675 a month. The 2nd floor apartment is a 1 bedroom with a small office or storage $675 monthly rent, The over sized 2 car garage has a large workshop and 2nd floor storage and is currently rented for $150 monthly. The lower level is a common area with 2 sets of washer and dryers that remain with the property along with all other appliances. The tenants pay water, sewer & electric. Tenant currently mows the yard with a mower that stays with the property along with a snowblower. The owner pays the heat."
01565677-0503-47ac-9f18-0b7a803a5a2c,"Another popular and flexible home plan with space for everyone. Featuring a formal living room or den, dedicated dining, large eat-in kitchen, and a spacious family room, this plan is looking for an active family. Three bedrooms and a roomy owners suite round out this very functional design.*Please note this listing represents a base level floorplan, not an existing home.*Prices subject to change without notice. All information, including square footage, is deemed accurate but not guaranteed. Current plan(s) subject to change or may be deleted without notice. (Including, but not limited to, specifications, design, layout, exterior elevation, etc.) Additional plans and styles of homes may be added or deleted without notice."
0d27d985-fe59-42de-9bd0-8ace449276f6,"A popular EGStoltzfus design, the Riley covers all the bases. Living room, dining room, family room and kitchen with breakfast area all on a well thought out the first floor. Four bedrooms, two baths, and a handy upstairs laundry area complete the second. Add a classic exterior design and it is no surprise the Riley is a perennial favorite.The Riley has a versatile design that can be adjusted to fit your family. Images show a Riley with a first-floor laundry room.*Please note this listing represents a base level floorplan, not an existing home.*Prices subject to change without notice. All information, including square footage, is deemed accurate but not guaranteed. Current plan(s) subject to change or may be deleted without notice. (Including, but not limited to, specifications, design, layout, exterior elevation, etc.) Additional plans and styles of homes may be added or deleted without notice."
4d206190-51bf-48ff-91b3-89172c2a32dd,"This 575 square foot multi family home has 3 bedrooms and 1.0 bathrooms. It is located at 119 W Ferdinand St Manheim, Pennsylvania."
a9dde913-829c-4b1e-adf0-3feafa70a05f,This home is a possible short sale and will need extensive renovations. Buyer will pay a loss mitigation fee of $4000.00 at settlement in addition to normal closing costs.
2b8dd692-1826-4268-a4f2-f75291b4541b,"This is a vacant land home. It is located at 1540 Lancaster Rd Manheim, Pennsylvania."
e4ae035b-6e07-4dec-b424-39048489a5f8,"This 4 bedroom, 2.5 baths, 2,380 square foot quick move-in home from EGStolzfus Homes is expected to be complete in September 2020. This home sits on a large lot with a walkout basement and stunning views of rural Lancaster County. A 10x16 synthetic wood deck off the back of the home is the perfect place to relax. Cedar shakes and stone give this home a classic craftsman appearance. Upon entering the home guests are greeted by an inviting two-story foyer with hardwood floors and formal dining room. The Kitchen offers ample food storage in the corner pantry and plenty of room for casual dining at the center island or breakfast area. A comfortable carpeted living room is the perfect hang out with a gas fireplace as the centerpiece. The second floor holds the laundry, Owners suite with dual walk-in closets and ensuite bath, as well as 3 additional bedrooms and a full bath with double vanity. For more information on this quick move-in home please contact Leslie Rhinier our Online Sales Consultant."
4356a2ec-8a8e-47bf-b4dd-a5d5352c4ec4,"Situated at the back of the cul-de-sac, this lot is convenient to Lancaster, Lebanon, Harrisburg and the PA Turnpike. Custom build your dream home in an exclusive development of quality built custom homes. Overlooks preserved farmland. HOA with deed restrictions and community sewer system. Lot has existing well."
6d4e9fc7-4f50-4160-9ded-3eb1bd681350,"Now is your time to own a lovely historic property. Property was originally a log home. As you enter this home you will see the large foyer area and 1st staircase to the 2nd floor. Lots of built in cabinets in the kitchen with new windows throughout. Nice dining area with wood floors that opens to the large family room. Off the kitchen is a 2nd staircase that will take you to the bathroom which was remodeled. The main staircase will take you to the 3 bedrooms-the master bedroom has 2 closets and built in window shutters. Off master bedroom is the oversized bathroom where the sink and shower are separate. The 2nd bedroom has a privacy violation to the 3rd bedroom which has new carpet. Walk up full attic for lots of storage. Even though this is a historic home you have central air for all those hot summers. As you walk outside you enter the back-yard oasis with a large patio with stone trough and stone bench. Electric is run to the patio for your landscape lights. As you walk back the path you come to a potato cellar or a wine cellar if you prefer. Then as you continue you come to the oversized 2 car garage front to back. Either for 2 cars or a workshop that has electric, wood stove and water. Do not miss the opportunity to own a piece of history."
792c246b-77bf-4c84-950f-877a13f95ec3,"This 1572 square foot single family home has 3 bedrooms and 2.0 bathrooms. It is located at 1816 Newport Rd Manheim, Pennsylvania."
9e881540-b0b1-4f82-b3c1-623ee6485d1c,"Buy this foreclosure deal the right way. Visit us at Auction.com, then login or create a free account to save this property and receive important alerts. Well let you know if the Est. Credit Bid has posted, when the property has cleared for sale, is postponed or canceled, and the propertys winning bid amount if it sells. Auction.com is your source for 30,000+* discounted foreclosure and bank-owned properties and auction events nationwide. Find the best deals in your market now. *Based on data from August 2019."
f74b513e-9a9c-403b-a526-c0ff5bbac930,"Great opportunity to own a fully leased two unit in Manheim, Pa. Located in Manheim Boro, Manheim Central School District, tenants pay own utilities, boasting new paint, windows, flooring, and appliances throughout. Gross Income $23,450, NOI $17,409."
0416bb63-16a6-49dc-99d9-35c83c8b774a,"Great opportunity to own a fully leased two unit in Manheim , Pa. Located in Manheim Boro, Manheim Central School District. Gross Income $24,570.00, NOI $18,966.00. Spacious floor plans, recently remodeled with new carpet, paint and more."
b73d0658-2dd7-4077-9f4f-0a15c92fb584,"Great opportunity to own this fully leased Multi-Family Three Unit located in Manheim, Pa. It is situated in the Boro of Manheim and is recently remodeled boasting beautiful spacious kitchens, new paint, new roof, new mechanics, huge floor plans and is the Manheim Central School District. The Gross Income $34,218.00 and the NOI is $27,442.00."
a2469e25-8acd-4230-9161-db7a9e8db506,"This 1591 square foot single family home has 4 bedrooms and 2.0 bathrooms. It is located at 874 Rife Run Rd Manheim, Pennsylvania."
2cb2ddd7-02fe-49c1-bf85-a347b58be757,"This 3612 square foot single family home has 5 bedrooms and 3.0 bathrooms. It is located at 606 Quail Crk Manheim, Pennsylvania."
af698856-668d-4a66-945f-b8ab70d1168c,"Great investment opportunity to own a fully leased and well maintained two-unit investment in Manheim Pa. Located in Manheim Boro. In the School District of Manheim Central. Gross Income $24,378, NOI $18,981, separate utilities , spacious rooms, and recently renovated."
f738acb6-18b0-4a79-b1c1-7cc0a8e7dcd1,"Great Value on this Move in Ready 3 Bedroom with Deep Lot, Off Street Parking with Covered Parking Spot, Shed, Beautiful Kitchen with Raised Oak Cabinets! First Floor Laundry and Lots of Living Space...Classic Architecture with Great Curb Appeal! USDA Eligible!"
3c733132-67d2-4c2f-aa20-63d45e98bf7e,"Solid and affordable investment property in a rural setting close to the River Park and Northwest River Trail - This property includes two 1-bedroom apartments with separate 100 Amp electric meters, propane heat and hot water - Great opportunity to live in one unit and rent the other or use for an investment."
d42296c1-da2a-4086-9e49-14a99e942b28,"The Patterson is a 3 bed, 2 bath home with detached 1-car Garage. The Family Room flows into the Kitchen and Dining Area. Laundry closet located to the side of the Kitchen. First-floor Owners Suite has walk-in closet and private full bath. Upstairs, 2 additional bedrooms and full bath complete the home. Optional Basement."
d7e35853-d5c1-459e-bdcf-1bbdbd5ddb95,"The Carrington is a 3 bed, 2.5 bath home featuring an open floorplan and first-floor Owners Suite. The Family Room opens to the Kitchen and Dining Area. Off the Dining Area is the Laundry Room, access to the backyard, and access to the rear-facing 2-car Garage. Study and Powder Room are located towards the front of the home. First-floor Owners Suite features a large walk-in closet and private full bath. 2 additional bedrooms and a full bath complete the second floor. Unfinished Basement included."
14e60ac0-1a82-4d8a-9920-2a8431dfe0e2,"The Buchanan is a 3 bed, 2.5 bath home featuring an open floorplan between the Kitchen and Family Room. A separate Dining Room, Study, and Powder Room also located on the first floor. Second-floor Owners Suite has a large walk-in closet and private bath. 2 additional bedrooms, a full bath, and Laundry Room complete the home. Detached 2-car Garage and unfinished Basement included."
e0a5bb52-7174-490a-9dec-bb74d397c74f,"The Milton is a 4 bed, 2.5 bath home featuring a Family Room open to the eat-in Kitchen and Dining Area. A separate Study is located at the front of the home. The first-floor Owners Suite has a walk-in closet and private full bath. A 2-car Garage is accessed in the rear of the home, next to the conveniently located Laundry Room. 3 additional bedrooms, a full bath, Loft Space, and optional Flex Room on finish the second floor. Unfinished Basement included."
e4085e2c-237f-4719-898b-72baa4efbadc,"The Buchanan is a 3 bed, 2.5 bath home featuring an open floorplan between the Kitchen and Family Room. A separate Dining Room, Study, and Powder Room also located on the first floor. Second-floor Owners Suite has a large walk-in closet and private bath. 2 additional bedrooms, a full bath, and Laundry Room complete the home. Detached 2-car Garage and unfinished Basement included."
1f45dc4a-8978-44f4-b58b-ae388a0b997c,"The Anderson is a 3 bed, 2.5 bath home featuring a Family Room open to the Kitchen with eat-in island and corner pantry. A formal Dining Room is located off of the Kitchen. A 2-car Garage is easily accessible through the Laundry Room in rear of home. Owners Suite has walk-in closet and private bath. 2 additional bedrooms and a full bath complete the second floor. Unfinished Basement included."
5de4ee15-6f61-475d-b327-df3a8b456e91,"The Fulton is a 4 bed, 2.5 home featuring an open Family Room and Kitchen. A separate Dining Room and Study offer additional living space. A Powder Room, Laundry Room, and access to the 2-car Garage is located in the rear of the home. A second-floor Owners Suite features a large walk-in closet and private bath. 3 additional bedrooms and a full bath complete the home. Unfinished Basement included."
655994f5-5833-45af-b730-19de0764ea25,"This 731 square foot single family home has 3 bedrooms and 1.0 bathrooms. It is located at 386 E Front St Marietta, Pennsylvania."
64ea20f0-d38d-4d7e-bf31-dabbacf12d71,"The Fulton is a 4 bed, 2.5 home featuring an open Family Room and Kitchen. A separate Dining Room and Study offer additional living space. A Powder Room, Laundry Room, and access to the 2-car Garage is located in the rear of the home. A second-floor Owners Suite features a large walk-in closet and private bath. 3 additional bedrooms and a full bath complete the home. Unfinished Basement included."
7f1052b4-bb77-4b1b-8fe5-1fe53c7b7b64,"The Fulton is a 4 bed, 2.5 home featuring an open Family Room and Kitchen. A separate Dining Room and Study offer additional living space. A Powder Room, Laundry Room, and access to the 2-car Garage is located in the rear of the home. A second-floor Owners Suite features a large walk-in closet and private bath. 3 additional bedrooms and a full bath complete the home. Unfinished Basement included."
17951030-ad36-4e7f-a83e-606755894384,"The Milton is a 4 bed, 2.5 bath home featuring a Family Room open to the eat-in Kitchen and Dining Area. A separate Study is located at the front of the home. The first-floor Owners Suite has a walk-in closet and private full bath. A 2-car Garage is accessed in the rear of the home, next to the conveniently located Laundry Room. 3 additional bedrooms, a full bath, Loft Space, and optional Flex Room on finish the second floor. Unfinished Basement included."
4ac41704-519c-4b9d-bdad-923ec792b412,"The Milton is a 4 bed, 2.5 bath home featuring a Family Room open to the eat-in Kitchen and Dining Area. A separate Study is located at the front of the home. The first-floor Owners Suite has a walk-in closet and private full bath. A 2-car Garage is accessed in the rear of the home, next to the conveniently located Laundry Room. 3 additional bedrooms, a full bath, Loft Space, and optional Flex Room on finish the second floor. Unfinished Basement included."
d783db54-fec0-4789-9a66-35981b53cbb7,"The Patterson is a 3 bed, 2 bath home with detached 1-car Garage. The Family Room flows into the Kitchen and Dining Area. Laundry closet located to the side of the Kitchen. First-floor Owners Suite has walk-in closet and private full bath. Upstairs, 2 additional bedrooms and full bath complete the home. Optional Basement."
f10272cd-7b91-4b04-9f79-2a370dc42050,"This 1248 square foot single family home has 3 bedrooms and 1.0 bathrooms. It is located at 265 W Walnut St Marietta, Pennsylvania."
71097a06-9cff-42ae-ab0b-667b60ec75f7,"The Wyndham is a 4 bed, 2.5 bath home with an open floorplan and rear-facing 2-car Garage. The Family Room is open to the Breakfast Area and Kitchen with eat-in island. The Study and Dining Room provide additional living space on the first floor. Upstairs, the Owners Suite has a large walk-in closet and private full bath. 3 additional bedrooms with walk-in closets, a full bath, and Laundry Closet complete the second floor. Unfinished Basement included."
f21be88e-1517-4b35-8940-6c9d9a58f9cd,"The Anderson is a 3 bed, 2.5 bath home featuring a Family Room open to the Kitchen with eat-in island and corner pantry. A formal Dining Room is located off of the Kitchen. A 2-car Garage is easily accessible through the Laundry Room in rear of home. Owners Suite has walk-in closet and private bath. 2 additional bedrooms and a full bath complete the second floor. Unfinished Basement included."
cfce0b1d-aa16-4f04-a672-1bb8986a69c7,"The Fulton is a 4 bed, 2.5 home featuring an open Family Room and Kitchen. A separate Dining Room and Study offer additional living space. A Powder Room, Laundry Room, and access to the 2-car Garage is located in the rear of the home. A second-floor Owners Suite features a large walk-in closet and private bath. 3 additional bedrooms and a full bath complete the home. Unfinished Basement included."
90416430-5ba8-402c-99c9-7deb3bcf82ae,"The Carrington is a 3 bed, 2.5 bath home featuring an open floorplan and first-floor Owners Suite. The Family Room opens to the Kitchen and Dining Area. Off the Dining Area is the Laundry Room, access to the backyard, and access to the rear-facing 2-car Garage. Study and Powder Room are located towards the front of the home. First-floor Owners Suite features a large walk-in closet and private full bath. 2 additional bedrooms and a full bath complete the second floor. Unfinished Basement included."
9268a200-290d-4939-a079-49715a4d6d77,"Welcome Home to Possibility! Multiple uses available in the Market Central zoned property in Marietta Boro with off-street parking. A personal residence with style, live in one, rent the other or use as an office, cafe, restaurant or retail space with living space above. Possibilities abound here, you choose! Marietta is a town full of old world charm; a walkable town full of things to do, just a short walk away from trails and life on the river! Call today to set up a time to see this one for yourself!"
4b396ddd-4e45-475c-821e-8fbe45233405,"The Buchanan is a 3 bed, 2.5 bath home featuring an open floorplan between the Kitchen and Family Room. A separate Dining Room, Study, and Powder Room also located on the first floor. Second-floor Owners Suite has a large walk-in closet and private bath. 2 additional bedrooms, a full bath, and Laundry Room complete the home. Detached 2-car Garage and unfinished Basement included."
02580cea-9f5d-4b46-a452-ae1878e4db1b,"Great investment opportunity. Detached garage and off-street parking for 2-unit home. One unit with tenants, one unit vacant. Separate electric meter for garage, basement and both units."
791af2fb-219b-453f-9bf1-7ed10552cbe2,"The Anderson is a 3 bed, 2.5 bath home featuring a Family Room open to the Kitchen with eat-in island and corner pantry. A formal Dining Room is located off of the Kitchen. A 2-car Garage is easily accessible through the Laundry Room in rear of home. Owners Suite has walk-in closet and private bath. 2 additional bedrooms and a full bath complete the second floor. Unfinished Basement included."
a954ff9c-d1b2-4b88-aaa3-95d09a279ca6,"Buy this foreclosure deal the right way. Jump on this HOT deal. Based on the data provided to Auction.com, we believe this property will have high return potential. Start by visiting our site, then login or create a free account, and save this property to receive important alerts. Well let you know if the Est. Credit Bid has posted, when the property has cleared for sale, is postponed or canceled, and the propertys winning bid amount if it sells. Auction.com is your source for 30,000+* discounted foreclosure and bank-owned properties and auction events nationwide. Find the best deals in your market now. *Based on data from August 2019."
a790d112-3a29-4c08-8830-66bf9b94e651,"6/29/2020 update. We are currently doing some updating. Price will change as we finish the updates. Will not be available to show until the middle to end of July. Also, because of COVID19, there might be a delay in our move towards the beginning of the new year - spring - ish. Inquiries still welcome. This home is full of character. Seconds from the river. New 98% efficient gas boiler and water baseboard heat, along with heat pump as a back up. Newly installed radon mitigation system. Newer spray foam insulation. New porch and roof with built in ceiling fans, allows enjoyable relaxation on the river trail. Brand new butcher block countertops, 36 stainless steel apron farmhouse sink, and industrial pull down stainless steel faucet. Fully insulated and heated unattached 2 car garage. Huge fenced in 1/2 acre back yard with mature trees. 2 bonus sheds. Enjoy Summer nights on the back deck or beautiful front porch. Lovely Parks nearby. Biggest lot on Front Street!!"
9af188c5-da10-4caa-9b91-33b72f159386,"The Wyndham is a 4 bed, 2.5 bath home with an open floorplan and rear-facing 2-car Garage. The Family Room is open to the Breakfast Area and Kitchen with eat-in island. The Study and Dining Room provide additional living space on the first floor. Upstairs, the Owners Suite has a large walk-in closet and private full bath. 3 additional bedrooms with walk-in closets, a full bath, and Laundry Closet complete the second floor. Unfinished Basement included."
bd8bcc2e-3c69-44e0-9972-3089eae2d018,"The Wyndham is a 4 bed, 2.5 bath home with an open floorplan and rear-facing 2-car Garage. The Family Room is open to the Breakfast Area and Kitchen with eat-in island. The Study and Dining Room provide additional living space on the first floor. Upstairs, the Owners Suite has a large walk-in closet and private full bath. 3 additional bedrooms with walk-in closets, a full bath, and Laundry Closet complete the second floor. Unfinished Basement included."
d6db513a-d1de-42c1-90b0-dec52c83e952,"The Carrington is a 3 bed, 2.5 bath home featuring an open floorplan and first-floor Owners Suite. The Family Room opens to the Kitchen and Dining Area. Off the Dining Area is the Laundry Room, access to the backyard, and access to the rear-facing 2-car Garage. Study and Powder Room are located towards the front of the home. First-floor Owners Suite features a large walk-in closet and private full bath. 2 additional bedrooms and a full bath complete the second floor. Unfinished Basement included."
46a921a3-ed2e-4cfe-904c-abf7a1de5d1e,"Character Abounds in Ironmaster Henry Musselman~s Circa 1821 Italianate Summer Home and Counting House. Become the next steward of this lovingly restored Marietta Mansion. Too many features to list them all~original hardwood floors, granite counter tops, 2 operable fireplaces, summer kitchen man cave with brick oven/bar/pool room, ornate iron fencing, original marble fixtures, fenced rear yard, updated mechanicals, and separate Counting House currently a incoming generating guest house. You must see this home in person to understand the opportunity. Don~t Delay, Schedule Online Today!"
7ec0d5d6-5c0c-4e8f-a377-257f8f803a4c,"The Milton is a 4 bed, 2.5 bath home featuring a Family Room open to the eat-in Kitchen and Dining Area. A separate Study is located at the front of the home. The first-floor Owners Suite has a walk-in closet and private full bath. A 2-car Garage is accessed in the rear of the home, next to the conveniently located Laundry Room. 3 additional bedrooms, a full bath, Loft Space, and optional Flex Room on finish the second floor. Unfinished Basement included."
7620cc21-d26a-48c4-84ae-5b97a0f4e855,"This 704 square foot single family home has 3 bedrooms and 2.5 bathrooms. It is located at 51 Honeysuckle Dr Marietta, Pennsylvania."
a2a61d4b-2064-4d6c-a607-e07ea15b8ae0,"Ketterline built home, crown kitchen, very efficient heat, home sits off the road on 1.96 acres, very secluded, above ground pool, candle circuit. ML 137061"
9bca094c-ac69-4d35-89bf-3e001f366653,"This is a spacious town home with large living room and dining area to rear deck. New paint throughout help accent cathedal ceilings & private bath in master suite. 1 car garage w/attic storage & an amazing family room in the lower level clean laminate floors, sliding door to patio with space for home theater & game area."
cb4628eb-9104-4090-a862-881527d98a7f,"This 1287 square foot condo home has 2 bedrooms and 2.0 bathrooms. It is located at 50 N Pine St Marietta, Pennsylvania."
d6f29034-7671-40a4-bba6-91a6ccf9398f,"Fabulous 5 Bdr, 3 Full Bath home, boasts over 3000 square feet in total square footage! Spacious and open floor plan and many upgrades. Eat in kitchen, formal dining room. Huge basement 90% finished. Daylight basement brings added living to this stunning home. This is a must see and is a great price for the massive square footage!<br/><br/>Brokered And Advertised By: Classic Real Estate LLC<br/>Listing Agent: Marilyn Kress Hartman"
