address,city,state,postal_code,price,facts and features,real estate provider,url,title
,Conestoga,PA,17516,"$250,000","3 bds, 2.0 ba ,2100 sqft",Keller Williams Keystone Realty,https://www.zillow.com/homedetails/81-Run-Valley-Rd-Conestoga-PA-17516/9781788_zpid/,House for sale
,Conestoga,PA,17516,"$199,000","2 bds, 2.0 ba ,1263 sqft",,https://www.zillow.com/homedetails/166-Silver-Mine-Rd-Conestoga-PA-17516/9781824_zpid/,For sale by owner
,Willow Street,PA,17584,"$220,000","3 bds, 2.0 ba ,1807 sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/339A-Carol-Lynn-Dr-Willow-Street-PA-17584/2086135857_zpid/,House for sale
,Conestoga,PA,17516,"$399,900","4 bds, 3.0 ba ,3244 sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/4-Silver-Mine-Rd-Conestoga-PA-17516/9781477_zpid/,House for sale
,Lancaster,PA,17602,,"3 bds, 2.0 ba ,1344 sqft",Auction.com,https://www.zillow.com/homedetails/2175-Hollinger-Rd-Lancaster-PA-17602/9728875_zpid/,Auction
,Lancaster,PA,17602,"$219,900","2 bds, 3.0 ba ,1581 sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/211-Willow-Valley-Dr-Lancaster-PA-17602/54229745_zpid/,Condo for sale
,Willow Street,PA,17584,,"4 bds, 2.0 ba ,2766 sqft",Auction.com,https://www.zillow.com/homedetails/213-Skyline-Dr-Willow-Street-PA-17584/9781629_zpid/,Auction
,Lancaster,PA,17602,"$254,900","4 bds, 2.0 ba ,1792 sqft",Iron Valley Real Estate of Lancaster,https://www.zillow.com/homedetails/1906-Willow-Street-Pike-Lancaster-PA-17602/9728764_zpid/,House for sale
,Willow Street,PA,17584,"$2,500,000","4 bds, 2.0 ba ,3120 sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/799-Rawlinsville-Rd-Willow-Street-PA-17584/246004717_zpid/,House for sale
,Willow Street,PA,17584,"$599,000","7 bds, 4.0 ba ,4904 sqft",Hometown Property Sales Group LLC,https://www.zillow.com/homedetails/2048-Silver-Ln-Willow-Street-PA-17584/9731039_zpid/,House for sale
,Lancaster,PA,17603,"$425,000","4 bds, 3.0 ba ,2950 sqft",,https://www.zillow.com/homedetails/2086-New-Danville-Pike-Lancaster-PA-17603/54240279_zpid/,For sale by owner
,Lancaster,PA,17602,"$949,900","6 bds, 6.0 ba ,7144 sqft",Kingsway Realty,https://www.zillow.com/homedetails/126-Winding-Way-Lancaster-PA-17602/9728838_zpid/,House for sale
,Lancaster,PA,17603,,"4 bds, 2.0 ba ,3756 sqft",Auction.com,https://www.zillow.com/homedetails/Millersville-Rd-Lancaster-PA-17603/104381600_zpid/,Auction
,Lancaster,PA,17603,"$332,367","3 bds, 3.0 ba ,1817 sqft",Coldwell Banker Residential Brokerage-Lancaster,https://www.zillow.com/homedetails/756-Baumgardner-Rd-Lancaster-PA-17603/2084008549_zpid/,New construction
,Willow Street,PA,17584,"$220,000","3 bds, 2.0 ba ,1807 sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/339-339-Carol-Lynn-Dr-A-Willow-Street-PA-17584/2078456201_zpid/,Apartment for sale
,Willow Street,PA,17584,"$223,990","3 bds, 2.0 ba ,1401 sqft",Garman Builders,https://www.zillow.com/homedetails/4-Southside-Dr-Willow-Street-PA-17584/306952022_zpid/,New construction
,Willow Street,PA,17584,"$589,000","9 bds, 8.0 ba ,4400 sqft",Coldwell Banker Residential Brokerage-Lancaster,https://www.zillow.com/homedetails/2835-Willow-Street-Pike-N-Willow-Street-PA-17584/2083906720_zpid/,House for sale
,Lancaster,PA,17602,"$527,800","4 bds, 3.0 ba ,3001 sqft",Kingsway Realty,https://www.zillow.com/homedetails/1435-Eshelman-Mill-Rd-LOT-1-Lancaster-PA-17602/2078363241_zpid/,New construction
,Willow Street,PA,17584,"$249,020","3 bds, 3.0 ba ,1750 sqft",Millfield Realty,https://www.zillow.com/homedetails/717-Danforth-Cir-7-Willow-Street-PA-17584/2079480372_zpid/,New construction
,Willow Street,PA,17584,"$227,525","3 bds, 3.0 ba ,1800 sqft",Millfield Realty,https://www.zillow.com/homedetails/721-Danforth-Cir-5-Willow-Street-PA-17584/2078772169_zpid/,New construction
,Willow Street,PA,17584,"$88,000","None bds, None ba ,None sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/0-Radcliff-Rd-3-Willow-Street-PA-17584/2082756551_zpid/,Lot / Land for sale
,Willow Street,PA,17584,"$243,990","3 bds, 3.0 ba ,1401 sqft",Garman Builders,https://www.zillow.com/homedetails/39-Southside-Dr-Willow-Street-PA-17584/2084637630_zpid/,New construction
,Lancaster,PA,17602,"$349,000","2 bds, 1.0 ba ,1512 sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/607-Beaver-Valley-Pike-Lancaster-PA-17602/9730765_zpid/,House for sale
,Willow Street,PA,17584,"$212,400+","3 bds, 2.0 ba ,1403 sqft",Garman Builders,https://www.zillow.com/community/penn-grant-townhomes/2085335038_zpid/,New construction
,Willow Street,PA,17584,"$175,000","None bds, None ba ,None sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/0-Radcliff-Rd-2-Willow-Street-PA-17584/2082756560_zpid/,Lot / Land for sale
,Lancaster,PA,17602,"$55,000","0 bds, None ba ,None sqft",RE/MAX Pinnacle,https://www.zillow.com/homedetails/0-Herr-Ave-Lancaster-PA-17602/2087941237_zpid/,Lot / Land for sale
,Lancaster,PA,17603,"$304,900","3 bds, 3.0 ba ,1902 sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/352-Wendover-Way-LOT-33-Lancaster-PA-17603/2081039244_zpid/,New construction
,Willow Street,PA,17584,"$214,400+","3 bds, 2.0 ba ,1401 sqft",Garman Builders,https://www.zillow.com/community/penn-grant-townhomes/2085335036_zpid/,New construction
,Lancaster,PA,17602,"$238,000","0 bds, None ba ,None sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/601-Beaver-Valley-Pike-Lancaster-PA-17602/2103788748_zpid/,Lot / Land for sale
,Willow Street,PA,17584,"$232,400+","3 bds, 3.0 ba ,1695 sqft",Garman Builders,https://www.zillow.com/community/penn-grant-townhomes/2085335039_zpid/,New construction
,Willow Street,PA,17584,"$97,000","None bds, None ba ,None sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/0-Radcliff-Rd-6-Willow-Street-PA-17584/2082689494_zpid/,Lot / Land for sale
,Lancaster,PA,17603,"$284,900","3 bds, 3.0 ba ,1667 sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/350-Wendover-Way-LOT-34-Lancaster-PA-17603/2081039265_zpid/,New construction
,Willow Street,PA,17584,"$148,500","None bds, None ba ,None sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/0-Radcliff-Rd-1-Willow-Street-PA-17584/2082756552_zpid/,Lot / Land for sale
,Lancaster,PA,17603,"$284,900","3 bds, 3.0 ba ,1667 sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/348-Wendover-Way-LOT-35-Lancaster-PA-17603/2081020893_zpid/,New construction
,Willow Street,PA,17584,,"3 bds, 1.5 ba ,1472 sqft",,https://www.zillow.com/homedetails/103-Dianne-Cir-Willow-Street-PA-17584/9730450_zpid/,Pre-foreclosure / Auction
,Willow Street,PA,17584,,"3 bds, 1.0 ba ,1394 sqft",,https://www.zillow.com/homedetails/111-1st-St-Willow-Street-PA-17584/9730356_zpid/,Pre-foreclosure / Auction
,Willow Street,PA,17603,,"1 bds, 1.0 ba ,673 sqft",,https://www.zillow.com/homedetails/2200-Millersville-Rd-Willow-Street-PA-17603/9781030_zpid/,Pre-foreclosure / Auction
,Willow Street,PA,17584,,"2 bds, 2.0 ba ,1664 sqft",,https://www.zillow.com/homedetails/652-Millwood-Rd-Willow-Street-PA-17584/54240386_zpid/,Pre-foreclosure / Auction
,Lancaster,PA,17603,,"3 bds, 3.0 ba ,2026 sqft",,https://www.zillow.com/homedetails/312-Wendover-Way-Lancaster-PA-17603/67578898_zpid/,Pre-foreclosure / Auction
,Willow Street,PA,17584,"$232,400+","3 bds, 3.0 ba ,1695 sqft",Garman Builders,https://www.zillow.com/community/penn-grant-townhomes/2085335039_zpid/,New construction
,Willow Street,PA,17584,"$289,900","4 bds, 2.0 ba ,2708 sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/60-Hawthorne-Cir-Willow-Street-PA-17584/9781989_zpid/,House for sale
,Willow Street,PA,17584,"$212,400+","3 bds, 2.0 ba ,1403 sqft",Garman Builders,https://www.zillow.com/community/penn-grant-townhomes/2085335038_zpid/,New construction
,Willow Street,PA,17584,"$375,000","None bds, None ba ,None sqft",Hostetter Realty,https://www.zillow.com/homedetails/0-2-Lancaster-Pike-Willow-Street-PA-17584/2078382972_zpid/,Lot / Land for sale
,Willow Street,PA,17584,"$214,400+","3 bds, 2.0 ba ,1401 sqft",Garman Builders,https://www.zillow.com/community/penn-grant-townhomes/2085335036_zpid/,New construction
,Willow Street,PA,17584,"$234,900","4 bds, 2.0 ba ,1326 sqft",Howard Hanna Real Estate Services - Lancaster,https://www.zillow.com/homedetails/103-Lynette-Cir-Willow-Street-PA-17584/9730469_zpid/,House for sale
,Willow Street,PA,17584,"$220,000","3 bds, 2.0 ba ,1807 sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/339A-Carol-Lynn-Dr-Willow-Street-PA-17584/2086135857_zpid/,House for sale
,Willow Street,PA,17584,"$220,000","3 bds, 2.0 ba ,1807 sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/339-339-Carol-Lynn-Dr-A-Willow-Street-PA-17584/2078456201_zpid/,Apartment for sale
,Willow Street,PA,17584,"$223,990","3 bds, 2.0 ba ,1401 sqft",Garman Builders,https://www.zillow.com/homedetails/4-Southside-Dr-Willow-Street-PA-17584/306952022_zpid/,New construction
,Willow Street,PA,17584,"$227,400","3 bds, 3.0 ba ,1695 sqft",Garman Builders,https://www.zillow.com/homedetails/Southside-Dr-PDR18E-Willow-Street-PA-17584/2082625516_zpid/,New construction
,Willow Street,PA,17584,"$227,525","3 bds, 3.0 ba ,1800 sqft",Millfield Realty,https://www.zillow.com/homedetails/721-Danforth-Cir-5-Willow-Street-PA-17584/2078772169_zpid/,New construction
,Willow Street,PA,17584,,"3 bds, 1.5 ba ,1472 sqft",,https://www.zillow.com/homedetails/103-Dianne-Cir-Willow-Street-PA-17584/9730450_zpid/,Pre-foreclosure / Auction
,Willow Street,PA,17584,,"3 bds, 2.5 ba ,1152 sqft",,https://www.zillow.com/homedetails/121-Rawlinsville-Rd-Willow-Street-PA-17584/54240183_zpid/,Pre-foreclosure / Auction
,Willow Street,PA,17584,,"3 bds, 1.0 ba ,1394 sqft",,https://www.zillow.com/homedetails/111-1st-St-Willow-Street-PA-17584/9730356_zpid/,Pre-foreclosure / Auction
,Willow Street,PA,17584,"$249,020","3 bds, 3.0 ba ,1750 sqft",Millfield Realty,https://www.zillow.com/homedetails/717-Danforth-Cir-7-Willow-Street-PA-17584/2079480372_zpid/,New construction
,Willow Street,PA,17584,"$599,000","7 bds, 4.0 ba ,4904 sqft",Hometown Property Sales Group LLC,https://www.zillow.com/homedetails/2048-Silver-Ln-Willow-Street-PA-17584/9731039_zpid/,House for sale
,Willow Street,PA,17584,,"3 bds, 4.0 ba ,2534 sqft",,https://www.zillow.com/homedetails/113-Mount-Hope-School-Rd-Willow-Street-PA-17584/54241324_zpid/,Pre-foreclosure / Auction
,Willow Street,PA,17584,,"4 bds, 2.0 ba ,2766 sqft",Auction.com,https://www.zillow.com/homedetails/213-Skyline-Dr-Willow-Street-PA-17584/9781629_zpid/,Auction
,Willow Street,PA,17584,"$2,500,000","4 bds, 2.0 ba ,3120 sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/799-Rawlinsville-Rd-Willow-Street-PA-17584/246004717_zpid/,House for sale
,Willow Street,PA,17584,,"2 bds, 2.0 ba ,1664 sqft",,https://www.zillow.com/homedetails/652-Millwood-Rd-Willow-Street-PA-17584/54240386_zpid/,Pre-foreclosure / Auction
,Willow Street,PA,17584,"$97,000","None bds, None ba ,None sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/0-Radcliff-Rd-6-Willow-Street-PA-17584/2082689494_zpid/,Lot / Land for sale
,Willow Street,PA,17584,"$88,000","None bds, None ba ,None sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/0-Radcliff-Rd-3-Willow-Street-PA-17584/2082756551_zpid/,Lot / Land for sale
,Willow Street,PA,17584,"$148,500","None bds, None ba ,None sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/0-Radcliff-Rd-1-Willow-Street-PA-17584/2082756552_zpid/,Lot / Land for sale
,Willow Street,PA,17584,"$175,000","None bds, None ba ,None sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/0-Radcliff-Rd-2-Willow-Street-PA-17584/2082756560_zpid/,Lot / Land for sale
,Willow Street,PA,17584,"$589,000","9 bds, 8.0 ba ,4400 sqft",Coldwell Banker Residential Brokerage-Lancaster,https://www.zillow.com/homedetails/2835-Willow-Street-Pike-N-Willow-Street-PA-17584/2083906720_zpid/,House for sale
,Willow Street,PA,17584,"$243,990","3 bds, 3.0 ba ,1401 sqft",Garman Builders,https://www.zillow.com/homedetails/39-Southside-Dr-Willow-Street-PA-17584/2084637630_zpid/,New construction
,Lancaster,PA,17601,"$249,900","3 bds, 2.0 ba ,1545 sqft",Iron Valley Real Estate of Lancaster,https://www.zillow.com/homedetails/3116-Greenridge-Dr-Lancaster-PA-17601/9723365_zpid/,House for sale
,Lancaster,PA,17601,"$625,000","5 bds, 4.0 ba ,3192 sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/371-Spring-Haven-Dr-Lancaster-PA-17601/104375443_zpid/,House for sale
,Lancaster,PA,17601,"$225,000","4 bds, 2.0 ba ,1616 sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/1626-Glenn-Rd-Lancaster-PA-17601/54256336_zpid/,House for sale
,Lancaster,PA,17601,"$335,000","3 bds, 3.0 ba ,2404 sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/1817-Speedwell-Rd-Lancaster-PA-17601/67577735_zpid/,House for sale
,Lancaster,PA,17601,"$150,000","2 bds, 2.0 ba ,1177 sqft",RE/MAX SmartHub Realty,https://www.zillow.com/homedetails/119-Valleybrook-Dr-Lancaster-PA-17601/9755944_zpid/,House for sale
,Lancaster,PA,17601,"$349,000","4 bds, 3.0 ba ,2979 sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/2579-Spring-Valley-Rd-Lancaster-PA-17601/9718706_zpid/,House for sale
,Lancaster,PA,17601,"$448,500","5 bds, 4.0 ba ,2694 sqft",Coldwell Banker Residential Brokerage-Lancaster,https://www.zillow.com/homedetails/1617-New-Holland-Pike-Lancaster-PA-17601/54234986_zpid/,House for sale
,Lancaster,PA,17601,"$149,900","2 bds, 1.0 ba ,988 sqft",RE/MAX SmartHub Realty,https://www.zillow.com/homedetails/1712-Windsor-Ave-Lancaster-PA-17601/9761181_zpid/,Apartment for sale
,Lancaster,PA,17601,"$154,900","2 bds, 2.0 ba ,1246 sqft",RE/MAX Of Reading,https://www.zillow.com/homedetails/1101-Country-Place-Dr-Lancaster-PA-17601/9716839_zpid/,House for sale
,Lancaster,PA,17601,"$1,525,000","4 bds, 6.0 ba ,5285 sqft",Keller Williams Elite,https://www.zillow.com/homedetails/124-Eshelman-Rd-Lancaster-PA-17601/9758785_zpid/,House for sale
,Lancaster,PA,17601,"$417,900","4 bds, 4.0 ba ,3168 sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/2580-Ponderosa-Dr-Lancaster-PA-17601/9756275_zpid/,House for sale
,Lancaster,PA,17601,"$179,900","3 bds, 3.0 ba ,1453 sqft",Life Changes Realty Group,https://www.zillow.com/homedetails/2610-Duke-Street-Lancaster-PA-17601/2101911347_zpid/,House for sale
,Lancaster,PA,17601,"$169,900","2 bds, 1.0 ba ,1008 sqft",Mountain Realty,https://www.zillow.com/homedetails/302-E-Roseville-Rd-Lancaster-PA-17601/9759638_zpid/,House for sale
,Lancaster,PA,17601,"$350,000","4 bds, 3.0 ba ,3718 sqft","Weichert, Realtors- Welcome Home",https://www.zillow.com/homedetails/56-Northview-Dr-Lancaster-PA-17601/9753619_zpid/,House for sale
,Lancaster,PA,17601,"$569,900","4 bds, 3.0 ba ,2760 sqft",,https://www.zillow.com/homedetails/2077-Creek-Hill-Rd-Lancaster-PA-17601/9724917_zpid/,For sale by owner
,Lancaster,PA,17601,"$370,000","5 bds, 3.0 ba ,3780 sqft",Keller Williams Elite,https://www.zillow.com/homedetails/1956-Melody-Ln-Lancaster-PA-17601/9757592_zpid/,House for sale
,Lancaster,PA,17601,"$249,900","4 bds, 2.0 ba ,1830 sqft",RE/MAX Pinnacle,https://www.zillow.com/homedetails/1457-New-Holland-Pike-Lancaster-PA-17601/9761352_zpid/,House for sale
,Lancaster,PA,17601,"$519,000","5 bds, 4.0 ba ,4502 sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/500-Royer-Dr-Lancaster-PA-17601/104383573_zpid/,House for sale
,Lancaster,PA,17601,"$375,000","4 bds, 4.0 ba ,3033 sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/413-Chowning-Pl-Lancaster-PA-17601/9753027_zpid/,House for sale
,Lancaster,PA,17601,"$486,900","4 bds, 3.0 ba ,2824 sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/1540-Eden-Rd-Lancaster-PA-17601/2091386198_zpid/,House for sale
,Lancaster,PA,17601,"$575,000","5 bds, 4.0 ba ,4541 sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/1332-Stillwater-Rd-Lancaster-PA-17601/9759719_zpid/,House for sale
,Lancaster,PA,17601,"$1,999,950","8 bds, 9.0 ba ,11348 sqft",Lusk & Associates Sotheby's International Realty,https://www.zillow.com/homedetails/2336-Woodwick-Rd-Lancaster-PA-17601/9754864_zpid/,House for sale
,Lancaster,PA,17601,"$225,000","3 bds, 2.0 ba ,1956 sqft",,https://www.zillow.com/homedetails/104-Pinnacle-Point-Dr-Lancaster-PA-17601/9718763_zpid/,For sale by owner
,Lancaster,PA,17601,"$410,000","3 bds, 3.0 ba ,3448 sqft",RE/MAX SmartHub Realty,https://www.zillow.com/homedetails/101-Roundtop-Dr-Lancaster-PA-17601/67575015_zpid/,House for sale
,Lancaster,PA,17601,"$515,000","4 bds, 4.0 ba ,3117 sqft",Lusk & Associates Sotheby's International Realty,https://www.zillow.com/homedetails/440-Buch-Ave-Lancaster-PA-17601/9753486_zpid/,House for sale
,Lancaster,PA,17601,"$675,000","5 bds, 3.0 ba ,3700 sqft",,https://www.zillow.com/homedetails/2067-Creek-Hill-Rd-Lancaster-PA-17601/9724918_zpid/,For sale by owner
,Lancaster,PA,17601,"$226,500","4 bds, 2.0 ba ,1434 sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/829-Rohrerstown-Rd-Lancaster-PA-17601/9719383_zpid/,House for sale
,Lancaster,PA,17601,"$675,000","4 bds, 4.0 ba ,3121 sqft",RE/MAX Of Reading,https://www.zillow.com/homedetails/367-Spring-Haven-Dr-Lancaster-PA-17601/104377967_zpid/,House for sale
,Lancaster,PA,17601,"$750,000","6 bds, 2.0 ba ,8226 sqft",Beiler-Campbell Realtors-Quarryville,https://www.zillow.com/homedetails/860-Hartman-Station-Rd-Lancaster-PA-17601/246002475_zpid/,Auction
,Lancaster,PA,17601,"$345,000","5 bds, 4.0 ba ,3016 sqft","Weichert, Realtors- Welcome Home",https://www.zillow.com/homedetails/146-Murry-Hill-Dr-Lancaster-PA-17601/9759676_zpid/,House for sale
,Lancaster,PA,17601,"$899,900","6 bds, 6.0 ba ,5948 sqft",Lusk & Associates Sotheby's International Realty,https://www.zillow.com/homedetails/2128-Colleens-Way-Lancaster-PA-17601/58757845_zpid/,House for sale
,Lancaster,PA,17601,"$925,000","4 bds, 8.0 ba ,8602 sqft",Lusk & Associates Sotheby's International Realty,https://www.zillow.com/homedetails/2601-Old-Orchard-Rd-Lancaster-PA-17601/9756262_zpid/,House for sale
,Lancaster,PA,17601,"$445,900","4 bds, 3.0 ba ,3200 sqft",Infinity Real Estate,https://www.zillow.com/homedetails/651-Stockdale-Dr-Lancaster-PA-17601/245325054_zpid/,New construction
,Lancaster,PA,17601,"$599,900","6 bds, 6.0 ba ,6690 sqft",Lusk & Associates Sotheby's International Realty,https://www.zillow.com/homedetails/150-Canterbury-Turn-Lancaster-PA-17601/9758954_zpid/,House for sale
,Lancaster,PA,17601,"$469,900","4 bds, 3.0 ba ,2944 sqft",Coldwell Banker Residential Brokerage-Lancaster,https://www.zillow.com/homedetails/613-Kincaid-Ave-Lancaster-PA-17601/245334235_zpid/,House for sale
,Lancaster,PA,17601,"$589,500","4 bds, 4.0 ba ,4693 sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/1420-Banner-Dr-Lancaster-PA-17601/67577650_zpid/,House for sale
,Lancaster,PA,17601,,"4 bds, 3.0 ba ,2020 sqft",Auction.com,https://www.zillow.com/homedetails/1718-Crooked-Oak-Dr-Lancaster-PA-17601/9758471_zpid/,Auction
,Lancaster,PA,17601,"$525,000","4 bds, 3.0 ba ,3283 sqft",Lusk & Associates Sotheby's International Realty,https://www.zillow.com/homedetails/3032-Westwood-Dr-Lancaster-PA-17601/9717255_zpid/,House for sale
,Lancaster,PA,17601,"$375,000","3 bds, 4.0 ba ,4389 sqft",Lusk & Associates Sotheby's International Realty,https://www.zillow.com/homedetails/829-Huntington-Pl-Lancaster-PA-17601/61209399_zpid/,House for sale
,Lancaster,PA,17601,"$325,000","6 bds, 4.0 ba ,3126 sqft",Alan H. Cherkin Real Estate,https://www.zillow.com/homedetails/2690-Lititz-Pike-Lancaster-PA-17601/187264337_zpid/,House for sale
,Lancaster,PA,17601,,"4 bds, 3.0 ba ,2020 sqft",Auction.com,https://www.zillow.com/homedetails/1718-Crooked-Oak-Dr-Lancaster-PA-17601/9758471_zpid/,Auction
,Lancaster,PA,17601,,"4 bds, 1.0 ba ,1924 sqft",,https://www.zillow.com/homedetails/1605-Glenn-Rd-Lancaster-PA-17601/54256279_zpid/,Pre-foreclosure / Auction
,Lancaster,PA,17601,,"4 bds, 3.0 ba ,1840 sqft",Auction.com,https://www.zillow.com/homedetails/854-Centerville-Rd-Lancaster-PA-17601/9718044_zpid/,Auction
,Lancaster,PA,17601,,"4 bds, 2.0 ba ,1722 sqft",Auction.com,https://www.zillow.com/homedetails/142-Tanglewood-Ln-Lancaster-PA-17601/9754332_zpid/,Auction
,Lancaster,PA,17601,"$119,900","0 bds, None ba ,None sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/712-Scotland-Ct-64-Lancaster-PA-17601/2091896263_zpid/,Lot / Land for sale
,Lancaster,PA,17601,"$132,500","3 bds, 1.0 ba ,536 sqft",,https://www.zillow.com/homedetails/633-Janet-Ave-Lancaster-PA-17601/9761678_zpid/,For sale by owner
,Lancaster,PA,17601,"$149,900","2 bds, 1.0 ba ,988 sqft",RE/MAX SmartHub Realty,https://www.zillow.com/homedetails/1712-Windsor-Ave-Lancaster-PA-17601/9761181_zpid/,Apartment for sale
,Lancaster,PA,17601,"$150,000","2 bds, 2.0 ba ,1177 sqft",RE/MAX SmartHub Realty,https://www.zillow.com/homedetails/119-Valleybrook-Dr-Lancaster-PA-17601/9755944_zpid/,House for sale
,Lancaster,PA,17601,"$154,900","2 bds, 2.0 ba ,1246 sqft",RE/MAX Of Reading,https://www.zillow.com/homedetails/1101-Country-Place-Dr-Lancaster-PA-17601/9716839_zpid/,House for sale
,Lancaster,PA,17601,"$159,900","3 bds, 1.0 ba ,1322 sqft",Real Choice Real Estate Inc.,https://www.zillow.com/homedetails/1025-Frances-Ave-Lancaster-PA-17601/9761569_zpid/,House for sale
,Lancaster,PA,17601,"$159,900","None bds, None ba ,None sqft",RE/MAX Pinnacle,https://www.zillow.com/homedetails/393-Fern-Ln-8-Lancaster-PA-17601/2084772889_zpid/,Lot / Land for sale
,Lancaster,PA,17601,"$159,900","0 bds, None ba ,None sqft",Cotter Realty Inc.,https://www.zillow.com/homedetails/644-Chiswell-Pl-Lancaster-PA-17601/104375900_zpid/,Lot / Land for sale
,Lancaster,PA,17601,"$159,900","3 bds, None ba ,2730 sqft",RE/MAX Pinnacle,https://www.zillow.com/homedetails/386-Fern-Ln-4-Lancaster-PA-17601/2079915267_zpid/,Lot / Land for sale
,Lancaster,PA,17601,"$169,900","2 bds, 1.0 ba ,1008 sqft",Mountain Realty,https://www.zillow.com/homedetails/302-E-Roseville-Rd-Lancaster-PA-17601/9759638_zpid/,House for sale
,Lancaster,PA,17601,"$175,000","0 bds, None ba ,None sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/1345-Stillwater-Rd-Lancaster-PA-17601/104365919_zpid/,Lot / Land for sale
,Lancaster,PA,17601,"$179,900","None bds, None ba ,None sqft",RE/MAX Pinnacle,https://www.zillow.com/homedetails/11-William-Flynn-Cir-3-Lancaster-PA-17601/2091896255_zpid/,Lot / Land for sale
,Lancaster,PA,17601,"$179,900","3 bds, 3.0 ba ,1453 sqft",Life Changes Realty Group,https://www.zillow.com/homedetails/2610-Duke-Street-Lancaster-PA-17601/2101911347_zpid/,House for sale
,Lancaster,PA,17601,"$179,900","3 bds, 2.0 ba ,1422 sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/110-Valleybrook-Dr-Lancaster-PA-17601/9755935_zpid/,Condo for sale
,Lancaster,PA,17601,,"5 bds, 2.0 ba ,1819 sqft",,https://www.zillow.com/homedetails/856-Martha-Ave-Lancaster-PA-17601/9761539_zpid/,Pre-foreclosure / Auction
,Lancaster,PA,17601,"$189,000","0 bds, None ba ,None sqft",Coldwell Banker Residential Brokerage-Lancaster,https://www.zillow.com/homedetails/454-E-Delp-Rd-Lancaster-PA-17601/119272470_zpid/,Lot / Land for sale
,Lancaster,PA,17601,"$194,000","3 bds, 2.0 ba ,1320 sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/1002-Cobblestone-Ln-Lancaster-PA-17601/58758051_zpid/,Condo for sale
,Lancaster,PA,17601,"$195,000","None bds, None ba ,None sqft",Donegal Real Estate,https://www.zillow.com/homedetails/3546-Marietta-Ave-LOT-7-Lancaster-PA-17601/2084139164_zpid/,Lot / Land for sale
,Lancaster,PA,17601,,"2 bds, 1.0 ba ,1120 sqft",,https://www.zillow.com/homedetails/837-Willow-Rd-Lancaster-PA-17601/9725200_zpid/,Pre-foreclosure / Auction
,Lancaster,PA,17601,"$199,900","None bds, None ba ,None sqft",RE/MAX Pinnacle,https://www.zillow.com/homedetails/398-Fern-Ln-7-Lancaster-PA-17601/2078321998_zpid/,Lot / Land for sale
