input,output,score,id_hash
"Truly one of a kind home with timeless touches to create an all around stunning home situated in southern Lancaster county with picturesque farmland views and the friendliest of neighbors. This gorgeous farmhouse renovation completed in 2012, has over 4000 sq. ft. of finished living space, 4 bedrooms and 4 bathrooms. This home is loaded with original character updated to todays comforts. The deep wrap around porches lead way to the mud room with custom designed built-in lockers and one of two staircases leading to the second floor. Beautiful updated kitchen with granite counters, stainless steel appliances, a nearby walk-in pantry, exposed brick wall, and a built-in hutch with a view of the dining room. The dining room has multiple tray ceilings and crown moldings and plenty of room to extend a table for special holidays. The dreamy master bedroom suite is spacious, with his and her walk-in closets, tray ceilings, a whirlpool tub and a tiled shower. Lovely wide plank floors throughout, exposed rafters, real barn doors, and corbels saved from the original farm house. The oversized three car garage is 1340 sq. ft. with 900 sq. ft. of unfinished space above ready for your game room or man cave. This home is well cared for and meticulously maintained!",Whirlpool,0.5264484882354736,f82862fe-fda5-4125-88a4-34feac3c9549
"Absolutely stunning home in desirable neighborhood with NO HOA FEE! You will fall in LOVE with the jaw dropping 22x23 master suite addition hallmarked by a sprawling 16 cathedral ceiling w/ seating area, custom live edge barn door into your massive walk-in closet, elegant tile shower with glass surround and custom vanity with one of a kind granite top. Imagine entertaining in the gorgeous basement complete with custom stone work. With cyber school a real possibility for this school year capitalize on the large work station perfect for the kids to have their own school workspace. You will NOT find another home like this so you better schedule your showing today! Trex deck already in place for an above ground pool! The only thing this home needs is new owners who will love it just as much as this growing family! Nice pond for the kids to go fishing just down the street!",Private Pool,0.39925312995910645,fdd9f61f-72ec-4eb7-ae9f-f1c6282bf524
"Every upgrade you could wish for is tastefully done in this handsome showplace on 1+ acre level lot. Stone pillars frame the 1,345 sq.ft. driveway & parking area. Double stained fiberglass doors open to a cathedral ceiling foyer & 1 of 2 open oak stairways. First floor features 9ft. ceilings & a 2-story 18ft. family room w/fireplace. Stylish KitchenKraft custom kitchen features cabinets w/corian, stainless steel appliances, island, & large seating area. First floor bedroom, den, or office. Master bedroom w/sitting room, fireplace, tray ceiling, recessed lighting, whirlpool tub, & his/her walk-ins. 1,370 sq.ft. of imported Italian ceramic tile baked at high heat for added durability. All carpeting, plumbing, lighting fixtures, heating & air conditioning upgraded - see property sheets for more upgrades. Huge floored attic for storage. 24x16 stamped concrete patio. Complete w/complementing concrete walkways & landscaping. Convenient to I-76, Lancaster & Reading.",Whirlpool,0.48204416036605835,c2e54a23-a621-4798-900f-f42d93acfd99
"Where else can you get 6 weeks vacation on a gated, private beach island for only $2,000 a year or $167 a month? For a $30,000 one time investment you can own 1/9 share of this beautiful 2 bedroom villa overlooking the Marsh and Ocean. The villa is managed privately by the owners and there is a weekly rotation plan in place. Dont have time to go on vacation? Let your friends and family enjoy this meticulously maintained villa or ask another owner to trade. Every owner takes pride in this villa and the minute you walk in, it showcases it and you feel like home. If you love a budget friendly vacation but dont like to handle all the odds and ends that come with a sole ownership, then this is it! With this unit you can enjoy beautiful sunrise colors to your left and sunset colors to your right. Enjoy your morning coffee from your deck overlooking the marsh, relax in the lounge chair and read a book or host a family dinner. The possibilities are endless. Best of all, the beach is less than 5 minute walk away from this unit. All island amenities, such as pool, tennis, fitness as well as water, electricity, insurance, etc., are already included in your annually $2,000. Pack your tooth brush and make this villa your home away from home. Vacation starts now!",Private Pool,0.43145012855529785,33a77aeb-1c65-48a2-8602-e53076e530af
"Spectacular opportunity to own a 4 bedroom 3 bath beach home w/your own private pool and fenced in yard. This home is situated on a lot and a half with tons of privacy nearly all sides of the property. Close to the ocean and tons of outdoor living space make this an ideal rental property, full time residence or a perfect vacation getaway home.",Private Pool,0.9848059415817261,ab9fc21c-b95c-4b11-b3b3-a4d54f51bc02
"4 bedroom, 2-1/2 bath over 3000 sq foot home on a 1 acre lot. 4th bedroom is a mother in law suite with a private bath and kitchenette . Private wooded back yard with an inground swimming pool and slide. Detached garage with shop area offers multiple uses.",Private Pool,0.876684844493866,d33d75ed-fbfe-4c5a-b7ce-0917cf2eb7f9
"This home is very unique, with hardwood floors throughout, extra dining room space, and sunroom. Very spacious, huge two car garage, big fenced in back yard with one of a kind 10ft pool with diving board. 1/2 wooded lot also included. This home so much to offer, good condition overall but could use a little TLC.",Private Pool,0.5167768001556396,6c989f92-27bb-47d8-9dc5-0d8a83ec8dc0
"Spectacularly constructed ocean front home in Sea Pines! Every room has been designed to maximize views, enhance privacy and offer the finest experience. Multiple master suites accessible by elevator, Geothermal heating/cooling, 2 laundry rooms, custom-milled wood work throughout, custom cabinetry, wine cellar, Wolf gas range, outdoor grilling station w/electronic screens, Ipe wood sun deck, heated spa/pool & incredible attention to detail in both interior & exterior spaces make this home a 10. Centrally located in Sea Pines, short walk to Sea Pines Beach Club, would be a great residence, private beach escape or rental property.",Private Pool,0.5532374978065491,f66d0d35-ee34-43e0-b9b2-d9568e5b06d4
"In one of the prettiest cities, on one of the Citys grandest streets, on one of the largest lots South of Broad sits the Reverend Paul Trapier Gervais House. Just steps from the Battery, this c.1835 Charleston Single represents a timeless collaboration between the past and present. Classic and chic best describe this meticulously restored family home, blending classical architecture with a modern day twist for comfort and luxurious living in the 21st century. One enters the property through the privacy door onto one of 2 grand piazzas overlooking the expansive garden. Once inside the home you will be drawn into the light filled rooms with soaring ceilings, museum quality wood finishes and grand proportions. Other notable features in the main house include an updated kitchen,with 2 sinks, 2 dishwashers, double refrigerator/ freezer, built in coffee maker and a double Wolf oven. There are 5 bedrooms, 4 full and 2 half baths, a sun drenched family room, den with brick walls and exposed beams, paneled office, velvet walled library, elevator, secret wine cellar and a coveted mud room complete with lockers, 2 full size washer/dryers and a pet shower! The detached 3 car garage and guest house provides flexibility for use as a gym, pool house and/ or a mother-in-law suite. Beyond its architectural and historical significance, is the expansive .68 acre park like setting with spectacular gardens, pool, hot tub, and gazebo. This garden is the perfect place to entertain both family and friends. Whether sipping wine by the pool, hosting a garden party or football game with family and friends, you will enjoy your private urban oasis. This property is on high ground and has had no water anywhere on the property in storms of recent years.",Private Pool,0.4024636745452881,260a6aa5-ca28-4d67-9c61-7d4906f7686e
"BEAUTY & STRENGTH - This quality built H2 custom designed home is sited on over a half acre lot with arguably the best golf views in Belfair. Back-lit coffered ceilings create an instant WOW effect as you enter through the mahagany doors. The Living/Dining area boasts beautiful millwork, custom built-ins, gas fireplace a looks out onto your private pool. The home features a large eat-in Chef\s Kitchen surrounded by windows, Separate Office, Spacious Master, 3 Guest En-suites/Bonus Room, Wet Bar & huge Dream Garage. So after a day of golf, you can relax, take a swim and enjoy southern breezes in your stunning Lanai with outdoor kitchen.",Private Pool,0.8900728225708008,015c94d8-93ab-4b2b-a2bd-7aedab1eab4e
"LOCATION, LOCATION, LOCATION! Kings Grant is rich in American history. The tranquil views from the Ashley River still look very much like they did 300 years ago and this home is situated on one of the best lots in the highly sought after Kings Grant Subdivision. With access to the Ashley River, this DEEP water lot is perfect for a family that enjoys being on the water. When you enter the home you will quickly notice stunning views of the water and marsh. Vaulted ceilings, a gas-burning fireplace, BRAND NEW laminate wood floors and fresh paint throughout are just some of the amazing features that you will find in this home. The large backyard is the perfect place to adore the picturesque sunsets seen from this home. Take a dip in the communitys Olympic size pool or work up a sweat on the tennis courts. Take advantage of the 72 acres of Green Areas designed to preserve the natural beauty of the Lowcountry. This includes walking trails and multipurpose fields. Kings Grant is within walking distance from shopping and restaurants. Come preview this home TODAY!",Community Pool,0.49971577525138855,4293a3c3-c463-4d7e-9117-41a568779922
"Located just twenty minutes from historic downtown Charleston, this four-bedroom, three-and-a-half bath home perfectly embodies the charming architecture of the Lowcountry while also pairing it with appealing modern finishes and design. Located on the largest lot in the neighborhood the residence sits within the Village in St. Johns Woods on Johns Island and is within walking or biking distance to the neighborhood pool, playground, dog park and walking trails with bridges and boardwalks that wind through the woods and protected wetlands. Beautifully maintained landscaping, double piazzas, a custom front door and classic gas lanterns afford welcoming curb appeal to 3322 Porchview Place. The front yard also overlooks athree-acre park with a gazebo.The 2,771 square foot home is outfitted with gorgeous hardwood floors, crown molding and wainscoting, and large windows with plantation shutters. The living room has a wood burning fireplace and is open to the dining room, creating a large and airy space perfect for entertaining. The fully renovated gourmet kitchen is the heart of the home and features stainless steel appliances-including a new Wolf range custom cabinets and honed Carrera marble, large center island with soap stone counters and farm sink, and tile back splash. An office is conveniently located just off the casual breakfast and dining area. The second floor of the home has been updated with beautiful oak flooring in the bedrooms and hallway. The main bedroom is spacious with an ensuite bathroom with a double vanity, shower and jacuzzi tub, walk-in closet and access to the private upstairs porch. The two guest bedrooms share a Jack-and-Jill bathroom. A laundry closet is conveniently located in the hallway. The rear exterior of the home has been transformed into a charming outdoor oasis and outdoor entertaining space with a large lush backyard, covered porch with a built-in television display, and stone fireplace. Additional perks of the area include a mosquito misting system that uses cedar oil and an irrigation system to care for the new Zeon Zoysa sod that was added in 2020. The detached garage offers additional storage space and an office and full bathroom above, which is perfect for individuals working from home and as a private space for visiting family and friends. Additional features of 3322 Porchview Place include: Integra home theater with app control for music and surround sound, Commercial grade WIFI extenders, Ring doorbell, Nest thermostat, and a Rinai hot water heating system.",Private Pool,0.31835034489631653,7f69a453-0b51-42eb-9c92-ba6fca457368
"*****DO NOT RISK getting inarticulate information by reaching out to anyone other than Listing Agent Taylor Charpia. For showings , questions, offers, or tours please text or call 843-367-7709 and make sure you ask for TAYLOR! ******** What an incredible opportunity to own a custom built home on almost an acre near DT Summerville in The Summit. As you pull up you will appreciate the awesome curb appeal and landscaping. Upon entering the front porch you will notice the copper gas lanterns and tall mahogany custom built front door. Upon entry of home your eyes are drawn towards the two story foyer-marble columns- and huge living room with floor to ceiling windows and fireplace overlooking the backyard. Just off the main entrance is office area (currently playroom) with vaulted ceilings. There is also a beautiful formal dining room w/ extensive moldings. Off the dining room leads through a butlers pantry with its own dual zone wine cooler , hidden Scotsman built in ice maker, and marble bar. Upon entry of the kitchen you will LOVE all the high end details and appliances. This kitchen features custom cabinets, under cabinet lighting , marble counters, and gas WOLF stove, Paneled Subzero Refrigerator/Freezer, four additional Subzero extra pull out fridge/freezer drawers, Miele expresso machine, a Miele dual oven/stove combo w/ steam oven, and hidden paneled Miele dishwasher, and do not forget the HUGE walk in PANTRY. Off the kitchen is an eat in area and opens to the beautiful living room with custom sliding doors overlooking salt water pool and cabana with covered porch. Off the kitchen is a half bath w/ custom wallpaper, LARGE laundry room with built in storage and sink, and drop zone leading to 3 car garage. On the other side of the home is the downstairs master bedroom suite which features its own cozy fireplace and views of the pool. The master bath is large with tub, and separate STEAM shower with rain head and bench, large walk in closets and vanities and storage galore.On the second floor are 3 additional spacious bedrooms, and 3 bathrooms. One of the bedrooms has a hidden room, and perfect for storage, or additional small office space, or just a GET AWAY room with lots of privacy. In the hallway, the seller has a separate area for studying with tons of shelf and bookcase space. There is a finished FROG, perfect for additional office or could be used as a 5th bedroom (3 small closets). Additional REC ROOM used as a billiards man cave. This features an additional built in hidden refrigerator, dual French doors opening to balcony overlooking backyard, and custom cabinets and ceiling beams. Back outside you will appreciate thousands of sq ft of outdoor space. Two outdoor fireplaces , custom salt water pool that can be heated with multi jet Jacuzzi, removable gate surrounding pool , and outdoor pavilion to die for...to die for!!! This home also features 2 Renai hot water heaters, 10+ ft ceilings throughout the home, vacuum system, intercom system, zero noise fans in bathrooms as they are recessed in attics, tons of dry storage, spray foam insulation, high end door window package, forged metal locks (emtek), crown molding through out the house, high end real wood flooring, 4-HVAC units, sprinkler system, fenced in yard, 3 car garage with TONS of storage, custom cabinets galore, and curb appeal which is breathtaking. Low utility bills average around $350 a month for all that sq footage !!! This home is a true gem and could not be built anywhere near the asking price with todays cost to construct !!!! 1008 Denali will not last long and priced to sell bellow average price per sq foot for the community !! Ask your agent about 3d and video tours.",Private Pool,0.6434733271598816,73fd063f-55a2-4aea-b120-0f4a484a0302
"Perfect Island retreat this light, bright open floor plan will make you happy from charming enclosed courtyard garden entry to the private wooded rear patio. This 3 bedroom 2 bath one story villa is a five minute walk to pool and HHP amenities pathway in backyard. Features include new kitchen with granite new flooring updated bath and a large exterior storage room. Truly move in ready primary home or lock and leave second home. Must see at only $289,000",Private Pool,0.27746084332466125,515fc790-4cb9-45cb-82d6-7703054b0348
"Paradise in you backyard on this 1.83 acre property with 384 ft. of water frontage with Expansive creek, marsh and Black River Views. Abundant wildlife and peace accompany this Beautiful, Marsh Front 4 bedroom, 4.5 bath home with in-ground pool located in Waterford Estates with NO HOA FEES! Large master suite with sliding glass doors that lead out to the porch overlooking the pool. A second master suite upstairs with its own porch. Downstairs guest suite as well as another large bedroom and full bath.This home features granite countertops, gas stove and open kitchen with plenty of room for a dining table. Cozy den with fireplace and sliding glass doors that lead onto a large deck. Great room has plenty of space for ample seating and has 2 ceiling fans. Separate laundry area. Dont miss the incredible views from almost any room in this great home! A short 10 minute drive to historic downtown Georgetown and 15 minutes by boat to Winyah Bay & Front Street.",Private Pool,0.6844412684440613,5b31791d-3ec8-4376-845a-1744134abf04
"Welcome to 1719 Congressional Blvd! A home that is loaded with the style and sophistication you crave! This home has been completely revamped from top to bottom allowing for an ultimate turn key experience!Some of its great features include:Large, open well designed floorplan to include plenty of storage and space for everyoneSoaring ceilings and big bright windows that allow for maximum sunlight Wood floors and brand new carpet with upgraded padNew light fixturesGorgeous wood spindle banister Open kitchen with an island, tile backsplash and brand new granite counters Downstairs bedroom with attached full bathGenerously sized bedrooms including the master complete with double tray ceiling and large bathroom with an amazing closet you will be proud to call yours! Outside has a screened porch, large fenced in yard with mature landscaping and a beautiful in ground fiberglass pool! Pine Forest Country club is a highly sought after upscale golf course community in the heart of Summerville. Join the Country club to experience golf, tennis, swimming and more! If schools are important you are in luck! This neighborhood is zoned for the award winning Dorchester Two school district! Make your appointment to see why 1719 Congressional should be your next move!",Private Pool,0.3094634413719177,5ccb2392-248c-45e1-a5a9-925cb1c49cf5
Very unique 2000 sqft Log Cabin home near Royal Pines. This property sits on .92 of an acre and includes a detached 2 car garage with half bath a huge bonus room above that is unfinished yet has water and electricity in place. This property sits back off the road and offers lots of privacy. Roof and HVAC are 2 years old.No HOA fees or covenants. Pine logs on the home have a lifetime warranty. Pool at the back of the home can be removed or can stay. 3 boat landings are within 10 min away as well as downtown Beaufort and Parris Island.Being sold as is! Priced to sell!,Private Pool,0.4913211166858673,77e9a60e-ce6a-4d9a-ac73-e0b7d02b65b0
"Fantastic opportunity to own a 3 bedroom / 3 full bath inside 526, within minutes of Downtown, Shem Creek, Sullivans Island and IOP. This newly renovated condo boasts 16ft vaulted ceilings and dual primary bedrooms. Fully updated kitchen with shaker style cabinets, quartz countertops, oversized sink, backsplash and stainless steel appliances. Updated bathrooms, new luxury vinyl plank floors, and a beautifully redesigned laundry area. Worried about storage? Dont be. There are 7 total closets on the main floor, a huge walk in closet upstairs, and almost 100SF of additional attic storage. Apple Homekit compatible devices and new fans / light fixtures have been installed in every room of this home. Neighborhood amenities include a pool, park, and community dock on Shem Creek.Each downstairs bedroom has a sliding glass door that opens up to a private balcony. The screened in porch off of the living room brings tons of natural light in, giving this condo a warm and inviting feel. HOA covers roof / siding, exterior, grounds, and amenity upkeep, fire, flood, and earthquake insurance and pest control. Seller will give $1500 bedroom flooring allowance. See last 4 photos for more details!",Whirlpool,0.1410883218050003,9468f9d4-dc44-4c61-985e-4f4fa4bbeac0
"This Incredible fully detached 2 story home is situated on a quiet cul-de-sac and is surrounded by a large, private landscape yard. The moment you walk into this Amazing home you will think, THIS HOME IS AWESOME! This Remarkable, energy efficient, 3800+ sqft. home with 9+ft. smooth ceilings, offers an unbelievable 1st Floor 6th Bedroom/Mother-In-Law Suite/Office with closet, plus 5 large bedrooms upstairs including the Magnificent owners suite that offers a huge walk-in closet, a private master bath with a stylish glass enclosed shower and a proven cultured marble double vanity. The main floor with beautiful wood flooring includes the Classic living room, and Exquisite formal dining room, the Popular family room with a cozy fireplace, and a Full Bathroom with shower. Dont worry about yourelectric bills either. This house is equipped with Solar Panels that produce 100% renewable energy! The over sized backyard is perfect for a play area for children or a cozy firepit for adults! This also has a tankless water heater for unlimited hot water! Upgraded garage door openers so you can open, close and monitor your garage doors. This home also has flood lights on all four corners of the house in case you need night time out door lighting. Location, Location, Location! This is house is in walking distance to Twelve different restaurants, Two breakfast cafes, two pharmacys, two Grocery Stores, two Dental offices, a chiropractor, a hardware store, two gas stations, a bank, a hair salon, a nail salon, two childrens day cares, a general store, 2 storage facilities, a Wal-Mart and an ice cream shop! Did I mention how great the location is? The schools are amazing! The neighborhood is small and quiet. Perfect place for a large family. You also have Full Access to Pine Forest Country Club that includes Golf, Tennis, Pool with Bar and Clubhouse!Buyers Agents Welcome!",Whirlpool,0.28553473949432373,eccfbb2a-739b-4059-9e3a-04f49ffa5425
"Indigo Creek is a lovely golf community with a many different style homes and offers a community pool. Come view this beautiful home hosting a great entertaining layout and wonderful views of the 7th fairway from almost all of the rooms in the house. Palm tree, shady trees and lots of green space. As you enter the home you will see the vaulted ceiling living room is just past the dining room and over looks the back patio and the golf course beyond. A wonderful family room with fireplace sits next to the spacious kitchen which offers a breakfast bar, dining nook, plenty of counter space and all new light fixtures. Enjoy the spacious Carolina room which hosts EZ Breeze windows and lots of fresh air. The owners bedroom hosts a sitting area, an en suite bath as well as two walk in closets. Two more bedrooms and second full bath are tucked away behind a nicely designed sliding privacy door. New HVAC system and roof. Just 3.5 miles to the beach.",Whirlpool,0.20070847868919373,cb6824d7-daba-45fb-a49b-1d8ecbd6f344
"Corner lot tucked away in a quiet neighborhood, on a street lined with manicured lawns and tasteful landscaping, this charming two-story home has recently been upgraded to appeal to the modern family. large living areas, a gourmet kitchen, spacious bedrooms,finshed basement, and a backyard entertainment area with an in ground pool youll have to see to believe. Convenient to Route 222 and the PA turnpike, this home has it all. This home is a short drive to many local restaurants, grocery stores, coffee shops, playgrounds, parks, and local schools. Its close proximity to the turnpike makes it easy for busy professionals to commute to work. Be one of the first to view this impressive county home and become a part of this quiet and family-friendly community. Schedule your private showing today!!!",Private Pool,0.814499020576477,d59eaf3c-622a-4d88-8de5-8bbf31f14397
"OFFERS WILL BE ACCEPTED UNTIL 2 PM ON FRIDAY 8/14 AND PRESENTED TO THE SELLERS FRIDAY EVENING. Extremely well maintained and upgraded home in Cocalico School District - This property features 3 bedrooms, 2 full baths, new kitchen (2017) with granite counter tops and tile back splash, 2 car garage, hardwood floors, forced air heat and central air, recessed lights, wood burning fireplace with a new liner and cap, replacement windows, neutral paint colors and newer front load washer and dryer - All appliances included - Enjoy entertaining by the HEATED POOL with hardscaping and a large, private back yard with a stream - Excellent location, just minutes from the PA Turnpike, Rt 222 and Rt 272 - See the attached documents in the MLS to view a full list of improvements. Truly a Must See Home with nothing to do but move in!",Private Pool,0.9320186376571655,cd3925e0-e53f-4271-8c2f-212391583f83
"Fantastic 5 bedroom home with a two car side-load garage in the Stoney Pointe community! Ellington model by Landmark Homes. Features a 2 story foyer, large open living space with a gas fireplace. Large owners suite with with a private bath, whirlpool tub and walk in closet. The kitchen has new hardwood flooring and a large pantry. The first floor also has a living room, family room and a study! Laundry is on the second floor. This home also has a great 32 x 16 in-ground pool with a salt system. This home also has a large basement with superior walls, natural gas furnace as well as a humidifier. This is a MUST SEE HOME!",Private Pool,0.7321564555168152,d58d93b0-07f1-480b-84de-f1afdf82b423
"Click the video icon to tour home now. This one-of-a-kind property has been completely remodeled and is set on 2.3 acres that backs to farmland and is located just outside of downtown Strasburg. The first floor features tons of character like hardwood floors and crown molding, and also includes an updated kitchen with granite countertops and tile backsplash, as well as an office with a vaulted ceiling. The large family room has a woodstove and leads to the large two-tier Trex deck. The laundry room includes cubbies, cabinets, and a heated floor. Upstairs youll find the remodeled master suite. The bedroom features his/hers closets, and lead to the gorgeous master bathroom with a heated floor and tile shower. Outside you can relax by the heated Gunite saltwater pool with a waterfall, which also features a pool house with shower, grill, half bath, and kitchen. There is also a 2-story barn with 4 stalls with electric and heat and a 30x32 pole barn with electric. The property extends beyond the barn the whole way back to the adjacent farmland.",Private Pool,0.37804457545280457,13e077b9-9c76-4582-aa0e-cc48d8b90615
"Amazingly and totally renovated (in June 2018) farm house circa 1800 with outbuildings and a pool is being offered for sale. In the Hayward Heath neighborhood in Lampeter-Strasburg School District, this home is truly unique. From the outside, all of the old farm house charm is visible; complete with small barn, slate roof, two porches and a fire pit in a large patio. The barn has plenty of storage for yard tractors and mowers and there is a one vehicle garage attached to it. Youll notice the attached three car garage that is oversize and has an unfinished storage area above it. The large deck with electronic awning is made of durable trex decking. As you enter the home, youll feel like youve left the old farm house and walked into a brand new home. Engineered hardwood floors are throughout the first floor. A large family room (fireplace isnt in use, but could be) is accessible to the second floor by one of the three staircases in this home. The gourmet kitchen is breathtaking. Monogram appliances, custom cabinetry, built in appliances, a huge center island with seating and a beautiful dark back splash that accents the light kitchen. This kitchen is a chefs dream. A large dining room will accommodate a large family get together or party. A formal living room with a second fireplace (not currently used) is off of the dining room. Youll pass by the second of the three staircases. Located off of the kitchen is the large laundry room with sink and storage. Finally, on the first floor is the first bedroom (currently used as an office) which also has engineered hard wood floors. We move to the second floor (via the third staircase) to find four more spacious bedrooms. One point of note is that this home has a Master Bedroom as well as an en suite! You guessed it. Two master bedroom areas! The en suite has a oversize tile shower and tile floors and a wonderfully current dark gray theme. The Master Bedroom Suite has one of the most handsomely renovated bathrooms. A large, European walk in shower surrounded in glass, a soaking tub, separate his and hers vanities and access to the changing room. This home really has it all. 1.46 acres surrounded by a wonderful neighborhood! There are seven bedrooms in case you have family or friends that need to stay the night. And on top of that, it has well water, so there is no water bill! Schedule your showing today! (Formal living room and one bedroom not pictured. They are being used as staging rooms for the moving boxes!)",Whirlpool,0.31462007761001587,d4b07826-61da-4d5e-ad08-1cb089f54b54
"Amazingly and totally renovated (in June 2018) farm house circa 1800 with outbuildings and a pool is being offered for sale. In the Hayward Heath neighborhood in Lampeter-Strasburg School District, this home is truly unique. From the outside, all of the old farm house charm is visible; complete with small barn, slate roof, two porches and a fire pit in a large patio. The barn has plenty of storage for yard tractors and mowers and there is a one vehicle garage attached to it. Youll notice the attached three car garage that is oversize and has an unfinished storage area above it. The large deck with electronic awning is made of durable trex decking. As you enter the home, youll feel like youve left the old farm house and walked into a brand new home. Engineered hardwood floors are throughout the first floor. A large family room (fireplace isnt in use, but could be) is accessible to the second floor by one of the three staircases in this home. The gourmet kitchen is breathtaking. Monogram appliances, custom cabinetry, built in appliances, a huge center island with seating and a beautiful dark back splash that accents the light kitchen. This kitchen is a chefs dream. A large dining room will accommodate a large family get together or party. A formal living room with a second fireplace (not currently used) is off of the dining room. Youll pass by the second of the three staircases. Located off of the kitchen is the large laundry room with sink and storage. Finally, on the first floor is the first bedroom (currently used as an office) which also has engineered hard wood floors. We move to the second floor (via the third staircase) to find four more spacious bedrooms. One point of note is that this home has a Master Bedroom as well as an en suite! You guessed it. Two master bedroom areas! The en suite has a oversize tile shower and tile floors and a wonderfully current dark gray theme. The Master Bedroom Suite has one of the most handsomely renovated bathrooms. A large, European walk in shower surrounded in glass, a soaking tub, separate his and hers vanities and access to the changing room. This home really has it all. 1.46 acres surrounded by a wonderful neighborhood! There are seven bedrooms in case you have family or friends that need to stay the night. And on top of that, it has well water, so there is no water bill! Schedule your showing today! (Formal living room and one bedroom not pictured. They are being used as staging rooms for the moving boxes!)",Whirlpool,0.31462007761001587,f6c75782-d892-4a68-ae7e-588f1ae5eef8
"Like new 2026 sq ft open floor plan in Willow Bend Farm. Large family room with exposed beams, gas fireplace. Eat-in kitchen with sliding doors to your private deck with gas hook-up for your grill. First floor office. Master bedroom suite features walk-in closet, bath with whirlpool & shower. Bright sunny bonus room on second floor for a sitting room, art or craft room.",Whirlpool,0.2579132318496704,93ccbed0-3225-4910-b886-bbba8c6546a4
"Click the video icon to tour home now. Set in the popular 55+ community of Village Grande, this beautifully maintained 3 bedroom, 3 bathroom home provides one-floor living with additional space on the second floor. Updated kitchen features breakfast nook, window seat, granite counters, island, and pantry. Owners suite offers two walk-in closets, tray ceiling, as well as bathroom with jetted tub and double sinks. Home additionally features spacious loft, hardwood flooring and natural lighting throughout. Private yard allows for quality time to spend outdoors. Community provides plenty of activity including pool, gym, card room, tennis, bocce ball, and fire pit.",Private Pool,0.2652490437030792,5785ffc3-d9ee-4b9e-bcc9-2f91c7669ba4
"Come take a look at this 2 BR/ 2 BA condo in Manheim Township. Located on the second floor, with an enclosed balcony, this condo has a lovely view of the green space for which Valleybrook is known. The spacious master has a full bath and walk-in closet. Hall bath and second bedroom are nicely separated from the master. The kitchen has been upgraded. Laundry room is off the kitchen. Replacement windows and 2-year-old furnace. The balcony has been enclosed and adds to your outdoor enjoyment. Easy care living with exterior maintenance, mow and snow, pool, clubhouse and other activities. Gas for cooking and hot water are included in the condo fee!",Community Pool,0.286712646484375,1e80aca5-2304-4e8c-90db-4a704cf14057
"Come take a look at this 2 BR/ 2 BA condo in Manheim Township. Located on the second floor, with an enclosed balcony, this condo has a lovely view of the green space for which Valleybrook is known. The spacious master has a full bath and walk-in closet. Hall bath and second bedroom are nicely separated from the master. The kitchen has been upgraded. Laundry room is off the kitchen. Replacement windows and 2-year-old furnace. The balcony has been enclosed and adds to your outdoor enjoyment. Easy care living with exterior maintenance, mow and snow, pool, clubhouse and other activities. Gas for cooking and hot water are included in the condo fee!",Community Pool,0.286712646484375,706906ce-15d2-4a0f-819d-3ad23c80cf2f
"Beautiful condo in East Hempfields desireable Country Place Community. Spacious living room with corner fireplace, 2 bedrooms and 2 baths, lovely sunroom with large storage closet , ceiling fans throughout, immaculately maintained, All appliances included, 1 car garage, 2nd floor unit, swimming pool and tennis courts are part of this carefree living!",Whirlpool,0.13168856501579285,fd94731f-867a-41b0-baf9-aad0180c6aa6
"Beautiful condo in East Hempfields desireable Country Place Community. Spacious living room with corner fireplace, 2 bedrooms and 2 baths, lovely sunroom with large storage closet , ceiling fans throughout, immaculately maintained, All appliances included, 1 car garage, 2nd floor unit, swimming pool and tennis courts are part of this carefree living!",Whirlpool,0.13168856501579285,56ddf911-5010-4ec6-96ff-21858566842f
"Click the video icon to tour home now. Split level with 4 bedrooms and 3.5 bathrooms, set on a large, private lot with in-ground pool located within Manheim Township school district. Updated eat-in kitchen with granite counters, island, tile backsplash, and cherry cabinets. Spacious family room offers cozy wood burning fireplace and built-ins. Hardwood flooring throughout and new roof installed in 2019.",Private Pool,0.9168948531150818,e144e1c3-9094-4b5e-b613-b5bb0acdd3c2
